productcode,vendor_partno,productname,displaybegindate,displayenddate,hideproduct,stockstatus,lastmodified,options_cloned_from,photos_cloned_from,share_stockstatus_with,productkeywords,productnameshort,productweight,freeshippingitem,google_product_type,length,width,height,ships_by_itself,package_type,oversized,additional_handling_indicator,reward_points_given_for_purchase,productdescriptionshort,productdescription
JI29,JI29,Jane Iredale Lid Primer,,,,,11/10/2015 10:11,,,,Jane Iredale Beyond Matte Powder Refill,Jane Iredale Lid Primer,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI29-0001,JI29,Jane Iredale Lid Primer - Canvas,,,Y,0,11/10/2015 10:11,,JI29,,Jane Iredale Beyond Matte Powder Refill,Jane Iredale Lid Primer - Canvas,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI29-0002,JI29,Jane Iredale Lid Primer - Lemon,,,Y,0,11/10/2015 10:12,,JI29,,Jane Iredale Beyond Matte Powder Refill,Jane Iredale Lid Primer - Lemon,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI29-0003,JI29,Jane Iredale Lid Primer - Petal,,,Y,0,11/10/2015 10:13,,JI29,,Jane Iredale Beyond Matte Powder Refill,Jane Iredale Lid Primer - Petal,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI30,JI30,Jane Iredale Eye Steppes,,,,,7/3/2015 13:07,,,,Jane Iredale Eye Steppes,Jane Iredale Eye Steppes,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI30-0001,JI30,Jane Iredale Eye Steppes - goBlue,,,Y,0,7/3/2015 12:42,,JI30,,Jane Iredale Eye Steppes,Jane Iredale Eye Steppes - goBlue,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI30-0002,JI30,Jane Iredale Eye Steppes - goBrown,,,Y,0,7/3/2015 13:04,,JI30,,Jane Iredale Eye Steppes,Jane Iredale Eye Steppes - goBrown,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI30-0003,JI30,Jane Iredale Eye Steppes - GoCool,,,Y,0,7/3/2015 13:05,,JI30,,Jane Iredale Eye Steppes,Jane Iredale Eye Steppes - GoCool,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI30-0004,JI30,Jane Iredale Eye Steppes - goGreen,,,Y,0,7/3/2015 13:06,,JI30,,Jane Iredale Eye Steppes,Jane Iredale Eye Steppes - goGreen,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI30-0005,JI30,Jane Iredale Eye Steppes - GoWarm,,,Y,0,7/3/2015 13:07,,JI30,,Jane Iredale Eye Steppes,Jane Iredale Eye Steppes - GoWarm,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31,JI31,Jane Iredale Eye Gloss,,,,,7/20/2015 11:25,,,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31-0001,JI31,Jane Iredale Eye Gloss - Aqua Silk,,,Y,0,7/3/2015 15:09,,JI31,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss - Aqua Silk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31-0002,JI31,Jane Iredale Eye Gloss - Brown Silk,,,Y,0,7/3/2015 15:13,,JI31,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss - Brown Silk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31-0003,JI31,Jane Iredale Eye Gloss - Champagne Silk,,,Y,0,7/3/2015 15:14,,JI31,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss - Champagne Silk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31-0004,JI31,Jane Iredale Eye Gloss - Grey Silk,,,Y,0,7/3/2015 15:16,,JI31,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss - Grey Silk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31-0005,JI31,Jane Iredale Eye Gloss - Peach Silk,,,Y,0,7/3/2015 15:17,,JI31,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss - Peach Silk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31-0006,JI31,Jane Iredale Eye Gloss - Pink Silk,,,Y,0,7/3/2015 15:19,,JI31,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss - Pink Silk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31-0007,JI31,Jane Iredale Eye Gloss - Gold Silk,,,Y,0,7/20/2015 11:26,,JI31,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss - Gold Silk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI31-0008,JI31,Jane Iredale Eye Gloss - Opal Silk,,,Y,0,7/20/2015 11:26,,JI31,,Jane Iredale Eye Gloss,Jane Iredale Eye Gloss - Opal Silk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32,JI32,Jane Iredale PurePressed Eye Shadow,,,,,7/6/2015 11:56,,,,Jane Iredale Eye Shadows,Jane Iredale PurePressed Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0001,JI32,Jane Iredale PurePressed Eye Shadow - Allure,,,Y,0,7/3/2015 16:20,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Allure,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0002,JI32,Jane Iredale PurePressed Eye Shadow - Blue Hour,,,Y,0,7/3/2015 16:43,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Blue Hour,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0003,JI32,Jane Iredale PurePressed Eye Shadow - Bone,,,Y,0,7/6/2015 10:29,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Bone,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0004,JI32,Jane Iredale PurePressed Eye Shadow - Cappuccino,,,Y,0,7/6/2015 10:30,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Cappuccino,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0005,JI32,Jane Iredale PurePressed Eye Shadow - Caribbean,,,Y,0,7/6/2015 10:30,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Caribbean,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0006,JI32,Jane Iredale PurePressed Eye Shadow - Champagne,,,Y,0,7/6/2015 10:31,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Champagne,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0007,JI32,Jane Iredale PurePressed Eye Shadow - Cream,,,Y,0,7/6/2015 10:31,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Cream,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0008,JI32,Jane Iredale PurePressed Eye Shadow - Crushed Ice,,,Y,0,7/6/2015 10:31,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Crushed Ice,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0009,JI32,Jane Iredale PurePressed Eye Shadow - Dark Suede,,,Y,0,7/6/2015 10:32,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Dark Suede,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0010,JI32,Jane Iredale PurePressed Eye Shadow - Dawn,,,Y,0,7/6/2015 10:32,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Dawn,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0011,JI32,Jane Iredale PurePressed Eye Shadow - Double Espresso,,,Y,0,7/6/2015 10:34,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale Eye Shadows,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0012,JI32,Jane Iredale PurePressed Eye Shadow - Dreamy Pink,,,Y,0,7/6/2015 10:34,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Dreamy Pink,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0013,JI32,Jane Iredale PurePressed Eye Shadow - Dusk,,,Y,0,7/6/2015 10:34,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Dusk,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0014,JI32,Jane Iredale PurePressed Eye Shadow - Ebony,,,Y,0,7/6/2015 10:38,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Ebony,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0015,JI32,Jane Iredale PurePressed Eye Shadow - Hush,,,Y,0,7/6/2015 10:39,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Hush,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0016,JI32,Jane Iredale PurePressed Eye Shadow - Magic,,,Y,0,7/6/2015 10:41,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Magic,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0017,JI32,Jane Iredale PurePressed Eye Shadow - Merlot,,,Y,0,7/6/2015 10:42,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Merlot,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0018,JI32,Jane Iredale PurePressed Eye Shadow - Nude,,,Y,0,7/6/2015 10:42,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Nude,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0019,JI32,Jane Iredale PurePressed Eye Shadow - Oyster,,,Y,0,7/6/2015 10:43,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Oyster,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0020,JI32,Jane Iredale PurePressed Eye Shadow - Peach Sherbet,,,Y,0,7/6/2015 10:44,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale Eye Shadows,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0021,JI32,Jane Iredale PurePressed Eye Shadow - Platinum,,,Y,0,7/6/2015 10:44,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Platinum,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0022,JI32,Jane Iredale PurePressed Eye Shadow - Red Carpet,,,Y,0,7/6/2015 10:44,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Red Carpet,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0023,JI32,Jane Iredale PurePressed Eye Shadow - Rose Gold,,,Y,0,7/6/2015 10:45,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Rose Gold,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0024,JI32,Jane Iredale PurePressed Eye Shadow - Royal Velvet,,,Y,0,7/6/2015 10:45,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Royal Velvet,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0025,JI32,Jane Iredale PurePressed Eye Shadow - Shady Lady,,,Y,0,7/6/2015 10:46,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Shady Lady,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0026,JI32,Jane Iredale PurePressed Eye Shadow - Smoky Grey,,,Y,0,7/6/2015 10:46,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Smoky Grey,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0027,JI32,Jane Iredale PurePressed Eye Shadow - Supernova,,,Y,0,7/6/2015 10:46,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Supernova,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0028,JI32,Jane Iredale PurePressed Eye Shadow - Taupe,,,Y,0,7/6/2015 10:47,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Taupe,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0029,JI32,Jane Iredale PurePressed Eye Shadow - Violet Eyes,,,Y,0,7/6/2015 10:50,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Violet Eyes,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0030,JI32,Jane Iredale PurePressed Eye Shadow - White,,,Y,0,7/6/2015 10:53,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - White,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI32-0031,JI32,Jane Iredale PurePressed Eye Shadow - Wink,,,Y,0,7/6/2015 10:53,,JI32,,Jane Iredale PurePressed Eye Shadow,Jane Iredale PurePressed Eye Shadow - Wink,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI33,JI33,Jane Iredale PurePressed Duo Eye Shadow,,,,0,1/28/2016 9:30,,,,Jane Iredale PurePressed Duo Eye Shadow,Jane Iredale PurePressed Duo Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34,JI34,Jane Iredale PurePressed Triple Eye Shadow,,,,,7/20/2015 15:22,,,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34-0001,JI34,Jane Iredale PurePressed Triple Eye Shadow - Brown Sugar,,,Y,0,7/6/2015 13:29,,JI34,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34-0002,JI34,Jane Iredale PurePressed Triple Eye Shadow - Golden Girl,,,Y,0,7/6/2015 13:32,,JI34,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34-0003,JI34,Jane Iredale PurePressed Triple Eye Shadow - Khaki Kraze,,,Y,0,7/6/2015 13:34,,JI34,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34-0004,JI34,Jane Iredale PurePressed Triple Eye Shadow - Pink Bliss,,,Y,0,7/6/2015 13:39,,JI34,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34-0005,JI34,Jane Iredale PurePressed Triple Eye Shadow - Silver Lining,,,Y,0,7/6/2015 13:40,,JI34,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34-0006,JI34,Jane Iredale PurePressed Triple Eye Shadow - Sundown,,,Y,0,7/6/2015 13:41,,JI34,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34-0007,JI34,Jane Iredale PurePressed Triple Eye Shadow - Sweet Spot,,,Y,0,7/6/2015 13:42,,JI34,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI34-0008,JI34,Jane Iredale PurePressed Triple Eye Shadow - Triple Cognac,,,Y,0,7/6/2015 13:43,,JI34,,Jane Iredale PurePressed Triple Eye Shadow,Jane Iredale PurePressed Triple Eye Shadow,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Shadow & Primer,,,,N,,N,N,,,"Makeup, Eyecare"
JI35,JI35,Jane Iredale PureLash Mascara,,,,,7/6/2015 15:34,,,,Jane Iredale PureLash Mascara,Jane Iredale PureLash Mascara,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI35-0001,JI35,Jane Iredale PureLash Mascara - Agate Brown,,,Y,0,7/6/2015 15:34,,JI35,,Jane Iredale PureLash Mascara,Jane Iredale PureLash Mascara - Agate Brown,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI35-0002,JI35,Jane Iredale PureLash Mascara - Black Onyx,,,Y,0,12/8/2015 12:08,,JI35,,Jane Iredale PureLash Mascara,Jane Iredale PureLash Mascara - Black Onyx,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI36,JI36,Jane Iredale PureLash Lengthening Mascara,,,,,7/6/2015 15:31,,,,Jane Iredale PureLash Lengthening Mascara,Jane Iredale PureLash Lengthening Mascara,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI36-0001,JI36,Jane Iredale PureLash Lengthening Mascara - Brown Black,,,Y,0,7/6/2015 15:34,,JI36,,Jane Iredale PureLash Lengthening Mascara,Jane Iredale PureLash Lengthening Mascara,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI36-0002,JI36,Jane Iredale PureLash Lengthening Mascara - Jet Black,,,Y,0,12/11/2015 12:48,,JI36,,Jane Iredale PureLash Lengthening Mascara,Jane Iredale PureLash Lengthening Mascara,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI36-0003,JI36,Jane Iredale PureLash Lengthening Mascara - Navy,,,Y,0,7/6/2015 15:37,,JI36,,Jane Iredale PureLash Lengthening Mascara,Jane Iredale PureLash Lengthening Mascara - Navy,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI37,JI37,Jane Iredale Longest Lash Mascara,,,,,7/13/2015 13:38,,,,Jane Iredale Longest Lash Mascara,Jane Iredale Longest Lash Mascara,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI37-0001,JI37,Jane Iredale Longest Lash Mascara - Black Ice,,,Y,0,7/20/2015 15:25,,JI37,,Jane Iredale Longest Lash Mascara,Jane Iredale Longest Lash Mascara - Black Ice,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI37-0002,JI37,Jane Iredale Longest Lash Mascara - Espresso,,,Y,0,7/20/2015 15:25,,JI37,,Jane Iredale Longest Lash Mascara,Jane Iredale Longest Lash Mascara - Espresso,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI37-0003,JI37,Jane Iredale Longest Lash Mascara - Slate Grey,,,Y,0,7/20/2015 15:25,,JI37,,Jane Iredale Longest Lash Mascara,Jane Iredale Longest Lash Mascara - Slate Grey,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI38,JI38,Jane Iredale PureLash Extender & Conditioner,,,,0,12/17/2015 13:55,,,,Jane Iredale PureLash Extender & Conditioner,Jane Iredale PureLash Extender & Conditioner,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,,,,N,,N,N,,,"Makeup, Eyecare"
JI39,JI39,Jane Iredale Eye Pencil,,,,,7/20/2015 10:54,,,,Jane Iredale Eye Pencil,Jane Iredale Eye Pencil,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup,,,,N,,N,N,,,"Makeup, Eyecare"
JI39-0001,JI39,Jane Iredale Eye Pencil - Basic Black,,,Y,0,7/20/2015 11:28,,JI39,,Jane Iredale Eye Pencil,Jane Iredale Eye Pencil - Basic Black,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup,,,,N,,N,N,,,"Makeup, Eyecare"
JI39-0002,JI39,Jane Iredale Eye Pencil - Basic Brown,,,Y,0,7/20/2015 11:29,,JI39,,Jane Iredale Eye Pencil,Jane Iredale Eye Pencil - Basic Brown,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup,,,,N,,N,N,,,"Makeup, Eyecare"
JI39-0003,JI39,Jane Iredale Eye Pencil - Black/Brown,,,Y,0,7/20/2015 11:30,,JI39,,Jane Iredale Eye Pencil,Jane Iredale Eye Pencil - Black/Brown,0.5,N,Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup,,,,N,,N,N,,,"Makeup, Eyecare"
